,s,x1,z1,y1,x2,z2,y2
20,1.0,2.928469657897949,4.103687286376953,1.0,3.346334218978882,4.65853214263916,1.0
21,0.0,1.8273811340332031,3.4031996726989746,1.0,2.0601961612701416,3.680631875991821,1.0
22,0.0,-1.5850235223770142,-0.1719027757644653,0.0,-1.5154584646224976,-0.0583521947264671,0.0
23,0.0,0.6329416036605835,-4.446298599243164,0.0,0.6574658751487732,-4.388841152191162,0.0
24,1.0,3.903129577636719,1.1930406093597412,1.0,4.530942440032959,1.647836446762085,1.0
25,1.0,-0.19013711810112,-2.084476947784424,0.0,0.3176778554916382,-1.683145523071289,0.0
26,0.0,-0.9815822839736938,-6.842568874359131,0.0,-0.8490460515022278,-6.817363262176514,0.0
27,0.0,2.5063235759735107,-1.0775911808013916,0.0,2.601446390151977,-1.048024296760559,0.0
28,0.0,1.1183987855911257,1.2191816568374634,1.0,1.2818785905838013,1.4168636798858645,1.0
29,1.0,3.9824914932250977,4.287685394287109,1.0,4.5816144943237305,4.904273986816406,1.0
30,1.0,3.092082023620605,1.8391371965408323,1.0,3.808474779129028,2.438419818878174,1.0
31,0.0,-3.351392984390259,-2.0081183910369877,0.0,-3.2810635566711426,-1.8377455472946167,0.0
32,1.0,2.465142250061035,4.061823844909668,1.0,2.960614919662476,4.510763168334961,1.0
33,0.0,-1.8653409481048584,1.6083565950393677,1.0,-1.8586695194244385,1.707442045211792,1.0
34,0.0,4.869734287261963,4.99459981918335,1.0,5.078253269195557,5.049293518066406,1.0
35,0.0,0.9510122537612916,2.433310508728028,1.0,0.9989669322967528,2.57051157951355,1.0
36,1.0,1.7475459575653076,1.6831227540969849,1.0,2.402979612350464,2.1831908226013184,1.0
37,1.0,3.0108234882354736,0.0703727304935455,1.0,3.651321649551392,0.5086774826049805,1.0
38,0.0,-0.1085289791226387,-0.8398202061653137,0.0,-0.0557819828391075,-0.6964070796966553,0.0
39,1.0,8.846914291381836,5.74041223526001,1.0,9.322806358337402,6.244876861572266,1.0
40,1.0,5.469576835632324,1.8890818357467647,1.0,5.8837738037109375,2.2788827419281006,1.0
41,1.0,1.134947657585144,0.9319744110107422,1.0,1.810956597328186,1.62563955783844,1.0
42,0.0,-3.406848669052124,-2.1015193462371826,0.0,-3.351392984390259,-2.0081183910369877,0.0
43,0.0,1.3555591106414795,-0.5656925439834595,1.0,1.5128775835037231,-0.2919549942016601,0.0
44,1.0,2.0271167755126958,1.393384575843811,1.0,2.464174747467041,2.0095231533050537,1.0
45,0.0,1.0855512619018557,-0.1520373523235321,1.0,1.3099349737167358,-0.0597617551684379,1.0
46,1.0,3.900909900665283,9.141207695007324,1.0,4.321661949157715,9.730066299438477,1.0
47,0.0,0.5015859007835388,-2.12065863609314,0.0,0.5887901782989502,-1.8458237648010252,0.0
48,0.0,-2.0524003505706787,-2.7196154594421387,0.0,-1.894813060760498,-2.64538049697876,0.0
49,0.0,-1.8578341007232664,-3.768313407897949,0.0,-1.9611409902572632,-3.731748104095459,0.0
50,1.0,-1.173228144645691,5.764102458953857,1.0,-0.6109756231307983,6.167387008666992,1.0
51,0.0,-0.7201805114746094,-2.768650531768799,0.0,-0.6516715884208679,-2.7006630897521973,0.0
52,0.0,-0.4577878415584564,0.0402458533644676,0.0,-0.3553818166255951,0.1005068868398666,1.0
53,0.0,1.0051685571670532,-1.2863218784332275,0.0,0.996704876422882,-1.4375211000442505,0.0
54,0.0,0.3344701826572418,-2.7493412494659424,0.0,0.5341227650642395,-2.5592782497406006,0.0
55,1.0,7.192522048950195,2.866511583328247,1.0,7.598415851593018,3.3291468620300293,1.0
56,1.0,-0.8675013780593872,-0.3861911296844482,0.0,-0.2878499031066894,0.1013505756855011,0.0
57,0.0,-2.6812257766723637,-1.5519506931304932,0.0,-2.579345464706421,-1.4970381259918213,0.0
58,0.0,-1.2461949586868286,2.796940326690674,1.0,-1.142762303352356,2.935028314590454,1.0
59,0.0,-1.5955626964569092,-2.255723476409912,0.0,-1.6017053127288818,-2.198887586593628,0.0
60,1.0,5.774337768554688,1.69213604927063,1.0,6.485433578491211,2.198726892471313,1.0
61,1.0,4.751031398773193,7.452635288238525,1.0,5.387047290802002,8.043169021606445,1.0
62,1.0,1.776436686515808,3.948231935501098,1.0,2.383204460144043,4.49249267578125,1.0
63,0.0,0.2768727242946625,1.8042064905166624,1.0,0.3751806318759918,1.957952618598938,1.0
64,0.0,-2.284195899963379,1.861681580543518,1.0,-2.367321491241455,2.0609734058380127,1.0
65,0.0,-4.957355499267578,0.1168385073542594,0.0,-4.869176864624023,0.0766611844301223,0.0
66,1.0,2.3568434715271,4.810951232910156,1.0,2.8054916858673096,5.260736465454102,1.0
67,0.0,-3.926413536071777,-1.989392876625061,0.0,-3.857907295227051,-1.998329997062683,0.0
68,0.0,-0.8242523670196533,1.7529714107513428,1.0,-0.6938033103942871,1.968168020248413,1.0
69,1.0,-1.0562052726745603,-0.1189588457345962,0.0,-0.4867977499961853,0.4616827666759491,0.0
70,1.0,3.115448236465454,7.269364833831787,1.0,3.814144134521485,7.830939769744873,1.0
71,1.0,-0.855921745300293,1.1172425746917725,1.0,-0.2888150215148926,1.659823298454285,1.0
72,1.0,3.931742191314697,1.766839623451233,1.0,4.436013221740723,2.17893123626709,1.0
73,1.0,-0.1184317469596862,5.621777534484863,1.0,0.2452123463153839,6.178542137145996,1.0
74,0.0,-0.741935133934021,-5.119390964508057,0.0,-0.6294392943382263,-4.872471809387207,0.0
75,1.0,7.608922958374023,6.86806583404541,1.0,8.21403980255127,7.324431419372559,1.0
76,1.0,7.1825032234191895,4.006159782409668,1.0,7.668033599853516,4.56712818145752,1.0
77,1.0,1.8035247325897217,3.252440929412842,1.0,2.307508945465088,3.743480920791626,1.0
78,0.0,-1.0470623970031738,-2.459930419921875,0.0,-0.7939358949661255,-2.328840970993042,0.0
79,0.0,-1.49693763256073,-0.2999161183834076,0.0,-1.516321063041687,-0.2152416110038757,0.0
80,1.0,0.6777129173278809,-1.1204224824905396,0.0,1.2044347524642944,-0.5546866655349731,0.0
81,0.0,-0.5185991525650024,-1.688632249832153,0.0,-0.1936727166175842,-1.481963872909546,0.0
82,0.0,-0.3537294864654541,4.96823263168335,1.0,-0.0513457134366035,5.122719764709473,1.0
83,0.0,0.0205891504883766,-3.440170764923096,0.0,0.0714523196220398,-3.154695510864258,0.0
84,1.0,3.134779930114746,7.379592418670654,1.0,3.647616624832153,8.04179859161377,1.0
85,1.0,3.3616750240325928,5.025725841522217,1.0,3.9243485927581783,5.476802825927734,1.0
86,0.0,-3.7968125343322754,0.8966288566589355,0.0,-3.505623340606689,0.938007354736328,0.0
87,0.0,-1.2643274068832395,-4.080627918243408,0.0,-1.260047197341919,-3.9803171157836914,0.0
88,1.0,6.763625621795654,5.301295757293701,1.0,7.385717868804932,5.9050116539001465,1.0
89,1.0,8.547325134277344,7.029110908508301,1.0,9.184684753417969,7.706911563873291,1.0
90,0.0,-1.5541564226150513,-1.315782070159912,0.0,-1.3887981176376345,-1.131802678108215,0.0
91,0.0,3.064347743988037,2.22320818901062,1.0,3.2250685691833496,2.254673957824707,1.0
92,0.0,-3.8444552421569824,-1.337067484855652,0.0,-3.609901428222656,-1.2302910089492798,0.0
93,1.0,0.7917859554290771,4.667119026184082,1.0,1.5279546976089478,5.051815986633301,1.0
94,0.0,3.868134021759033,-0.136306345462799,1.0,3.991641998291016,-0.0485489442944526,1.0
95,0.0,-1.2031888961791992,-0.2939406037330627,0.0,-1.1549981832504272,-0.1019806191325187,0.0
96,1.0,4.175976753234863,0.6698181629180908,1.0,4.709812164306641,1.1248972415924072,1.0
97,0.0,0.3768597841262817,-0.3286399245262146,0.0,0.6688610911369324,-0.3222243189811706,0.0
98,0.0,-0.7447600364685059,2.1333227157592773,1.0,-0.5243737101554871,2.207731008529663,1.0
99,0.0,-2.129115104675293,1.565716028213501,1.0,-2.1019537448883057,1.8275799751281736,1.0
100,1.0,2.755656480789185,3.684582710266113,1.0,3.2854795455932617,4.28485107421875,1.0
101,1.0,5.473288059234619,3.0030691623687744,1.0,6.088973522186279,3.5775551795959477,1.0
102,0.0,1.3747295141220093,3.986959218978882,1.0,1.589421033859253,4.20711612701416,1.0
103,1.0,-1.3297370672225952,1.4881595373153689,1.0,-0.7543922662734985,1.989750981330872,1.0
104,1.0,2.6907684803009038,2.177110195159912,1.0,3.194434642791748,2.6353838443756104,1.0
105,1.0,2.5454580783843994,0.1489522010087967,1.0,3.065771579742432,0.8466660976409912,1.0
106,0.0,-0.4248251020908355,0.4114881753921509,1.0,-0.189387172460556,0.4589227139949798,1.0
107,1.0,5.798715591430664,0.2712464332580566,1.0,6.459535121917725,0.8377472162246704,1.0
108,0.0,0.9530372619628906,-5.37712287902832,0.0,1.3042151927947998,-5.209159851074219,0.0
109,1.0,3.7604355812072754,3.2683589458465576,1.0,4.302667140960693,3.8398163318634033,1.0
110,1.0,1.6152654886245728,1.511271595954895,1.0,2.135375499725342,2.1591739654541016,1.0
111,1.0,-1.5946546792984009,0.7589501738548279,1.0,-0.8940807580947876,1.2229382991790771,1.0
112,0.0,-1.8266221284866333,0.4313186407089233,0.0,-1.9247938394546509,0.3953549265861511,0.0
113,1.0,1.1182411909103394,1.53620183467865,1.0,1.7436137199401855,1.92730724811554,1.0
114,0.0,1.0178897380828855,1.7443907260894775,1.0,1.1806150674819946,1.9448814392089844,1.0
115,1.0,8.527693748474121,4.768484115600586,1.0,9.05054759979248,5.27223539352417,1.0
116,1.0,3.4601564407348637,7.18796968460083,1.0,4.148294448852539,7.767771244049072,1.0
117,1.0,2.4905755519866943,3.680111885070801,1.0,2.955696582794189,4.254873275756836,1.0
118,0.0,-0.3932695686817169,-0.4726214706897735,0.0,-0.3508779108524322,-0.4128293097019195,0.0
119,1.0,7.803658485412598,8.457670211791992,1.0,8.538129806518555,8.97848129272461,1.0
120,0.0,2.3055977821350098,-4.032926082611084,0.0,2.491620779037476,-3.862695217132568,0.0
121,0.0,-2.595306634902954,0.4387010931968689,1.0,-2.5131072998046875,0.6126539707183838,0.0
122,0.0,1.589421033859253,4.20711612701416,1.0,1.7618918418884275,4.59798526763916,1.0
123,1.0,5.838095664978027,7.159524917602539,1.0,6.409708023071289,7.676802635192871,1.0
124,1.0,3.2903501987457275,1.269274353981018,1.0,3.879662990570069,1.731131672859192,1.0
125,0.0,-0.1695582866668701,5.452419281005859,1.0,-0.088316686451435,5.527719974517822,1.0
126,1.0,4.530942440032959,1.647836446762085,1.0,5.17804765701294,2.1619200706481934,1.0
127,0.0,1.7108887434005735,2.472081422805786,1.0,1.852201461791992,2.641508817672729,1.0
128,0.0,-1.097647190093994,-4.219054698944092,0.0,-0.8986448049545288,-4.061069488525391,0.0
129,1.0,5.623120307922363,7.661776065826416,1.0,6.230415344238281,8.189120292663574,1.0
130,0.0,1.8052235841751096,-1.9267200231552124,0.0,1.805769681930542,-1.8056532144546509,1.0
131,1.0,3.9069905281066895,4.905357837677002,1.0,4.366403579711914,5.320822238922119,1.0
132,0.0,0.6109514236450195,-0.721773624420166,0.0,0.6482245922088623,-0.751498281955719,0.0
133,1.0,5.147649765014648,8.347039222717285,1.0,5.665585041046143,8.826083183288574,1.0
134,0.0,1.695321559906006,0.8743721842765808,1.0,1.9553614854812624,0.8849474787712097,1.0
135,0.0,-2.444284677505493,-3.1247718334198,0.0,-2.245758056640625,-3.0984861850738525,0.0
136,0.0,-1.6986931562423706,0.5210562348365784,0.0,-1.6299747228622437,0.6609978675842285,1.0
137,0.0,-2.5172414779663086,1.7799580097198486,1.0,-2.423353672027588,1.9712904691696167,1.0
138,1.0,-1.080691695213318,2.844868898391724,1.0,-0.5454734563827515,3.4135241508483887,1.0
139,0.0,-0.3429439663887024,4.009981632232666,1.0,-0.0937870815396308,4.288662910461426,1.0
140,0.0,3.565696477890014,0.993908166885376,1.0,3.5396010875701904,1.120764136314392,1.0
141,0.0,-0.2349793314933776,1.430183172225952,1.0,0.034387283027172,1.7077744007110596,1.0
142,0.0,-1.550223708152771,0.750379741191864,1.0,-1.4233566522598269,1.026031255722046,1.0
143,0.0,-1.5803033113479614,-0.752577006816864,0.0,-1.7302569150924685,-0.5467314720153809,0.0
144,1.0,7.753966331481934,4.392325401306152,1.0,7.994532585144043,5.027324676513672,1.0
145,1.0,2.2319202423095703,0.0992071479558944,1.0,2.8037068843841557,0.662739098072052,1.0
146,0.0,0.3290248215198517,1.1303402185440063,1.0,0.5730679035186768,1.233771800994873,1.0
147,0.0,-3.680432558059693,-3.2772867679595947,0.0,-3.455179452896118,-3.139230966567993,0.0
148,0.0,-0.9338468313217164,-2.270892381668091,0.0,-0.8053612112998962,-2.151792287826538,0.0
149,0.0,-2.0831568241119385,-3.7923662662506095,0.0,-2.009450912475586,-3.952876567840576,0.0
150,1.0,3.863320589065552,5.46544361114502,1.0,4.496926307678223,5.979365825653076,1.0
151,0.0,-0.6461091637611389,3.7540671825408936,1.0,-0.4402242600917816,3.823798179626465,1.0
152,1.0,1.7052215337753296,3.4518420696258545,1.0,2.2357425689697266,4.063031196594238,1.0
153,1.0,2.6781280040740967,2.625011444091797,1.0,3.2400240898132324,3.112924098968506,1.0
154,0.0,1.3603613376617432,0.8277972340583801,1.0,1.604285717010498,1.0644315481185913,1.0
155,0.0,1.10669207572937,-3.235802173614502,0.0,1.1998893022537231,-3.06160306930542,0.0
156,0.0,2.0925936698913574,2.185209035873413,1.0,2.15262508392334,2.4030556678771973,1.0
157,0.0,-0.8858994841575623,1.324076533317566,1.0,-0.6377032995223999,1.416124939918518,1.0
158,0.0,1.0208096504211426,-1.216940999031067,0.0,1.173411846160889,-1.1056904792785645,1.0
159,0.0,0.0833829045295715,0.7634723782539368,1.0,0.2498797178268432,0.8993917107582092,1.0
160,1.0,2.345922946929932,8.13664436340332,1.0,2.941598653793335,8.550409317016602,1.0
161,0.0,-5.381785869598389,-2.355180263519287,0.0,-5.415013790130615,-2.2642009258270264,0.0
162,0.0,-0.8631703853607178,-3.715147495269776,0.0,-0.6589686274528503,-3.609219551086426,0.0
163,0.0,-2.463586807250977,0.1014439985156059,0.0,-2.3351473808288574,0.4152317643165588,0.0
164,1.0,3.3029708862304688,-3.138533353805542,1.0,3.601283311843872,-2.6203110218048096,0.0
165,0.0,3.279899835586548,-1.6989318132400513,0.0,3.373075485229492,-1.6084542274475098,0.0
166,1.0,4.100874423980713,4.643196105957031,1.0,4.747087478637695,5.0585036277771,1.0
167,1.0,6.327730655670166,1.8680580854415891,1.0,7.080202102661133,2.49831771850586,1.0
168,1.0,5.513523101806641,6.88291597366333,1.0,6.129385948181152,7.440915107727051,1.0
169,0.0,-2.4674887657165527,-0.4366584122180938,0.0,-2.3900609016418457,-0.0677814409136772,1.0
170,0.0,-2.178487777709961,-3.91254186630249,0.0,-2.182979106903076,-3.737521171569824,0.0
171,0.0,-2.0055816173553467,1.2277988195419312,1.0,-1.7189875841140747,1.2634015083312988,1.0
172,0.0,0.4766113758087158,-2.0211031436920166,0.0,0.480899840593338,-1.984747290611267,0.0
173,1.0,-1.280184984207153,2.408676624298096,0.0,-0.9594545364379884,2.9344074726104736,1.0
174,1.0,4.4623565673828125,1.4857393503189087,1.0,4.952421188354492,2.0437631607055664,1.0
175,0.0,-3.459867000579834,1.777328372001648,1.0,-3.3507683277130127,1.895671367645264,1.0
176,1.0,5.197917461395264,4.141923904418945,1.0,5.622277736663818,4.69764518737793,1.0
177,0.0,-0.3927705585956573,-2.435454130172729,0.0,-0.2229671478271484,-2.190368175506592,0.0
178,0.0,-4.8894524574279785,-1.1120959520339966,0.0,-4.919497489929199,-1.064435958862305,0.0
179,0.0,0.0054629072546958,2.6878974437713623,1.0,0.261212408542633,2.7948005199432373,1.0
180,0.0,-0.0947566702961921,4.091868877410889,1.0,0.1327895671129226,4.429871559143066,1.0
181,1.0,4.176481246948242,3.413782835006714,1.0,4.543120384216309,3.94317889213562,1.0
182,1.0,0.0938811302185058,0.5353429317474365,1.0,0.6341488361358643,1.0619499683380127,0.0
183,1.0,3.279474973678589,6.32851505279541,1.0,3.936053276062012,6.813370227813721,1.0
184,1.0,4.373560905456543,-0.112697958946228,1.0,4.778734683990479,0.3689006865024566,1.0
185,1.0,3.154160737991333,-3.0023436546325684,0.0,3.663285732269287,-2.46760630607605,0.0
186,1.0,-0.6653815507888794,-1.213697910308838,0.0,-0.1297533512115478,-0.7893749475479126,0.0
187,1.0,6.047558307647705,6.068481922149658,1.0,6.669673442840576,6.530823707580566,1.0
188,0.0,0.617890477180481,1.2682430744171145,1.0,0.7812421321868896,1.5353224277496338,1.0
189,1.0,1.9442564249038696,3.023693084716797,1.0,2.469104766845703,3.642270803451538,1.0
190,0.0,-0.99642014503479,-0.8293066024780273,0.0,-0.984089970588684,-0.7832817435264587,0.0
191,1.0,1.8487831354141235,1.558415770530701,1.0,2.3491644859313965,1.92342472076416,1.0
192,1.0,3.736229181289673,1.1347944736480713,1.0,4.43800163269043,1.5405243635177612,1.0
193,1.0,-0.4574884176254272,-0.2340010404586792,0.0,-0.010949432849884,0.0317811667919158,0.0
194,1.0,-2.5915372371673584,-3.067023754119873,0.0,-1.976104021072388,-2.494224548339844,0.0
195,0.0,-3.739315986633301,-6.402767181396484,0.0,-3.589646339416504,-6.243487358093262,0.0
196,1.0,1.9615479707717896,5.140099048614502,1.0,2.6392757892608643,5.797404766082764,1.0
197,1.0,4.034954071044922,3.15331506729126,1.0,4.594777584075928,3.6252498626708975,1.0
198,1.0,2.357086658477783,5.085358619689941,1.0,2.9646191596984863,5.747888088226318,1.0
199,0.0,0.1481745392084121,-6.071516990661621,0.0,0.3734084367752075,-6.041041374206543,0.0
200,1.0,0.1689947247505188,0.5672006607055664,1.0,0.755812406539917,1.2013554573059082,1.0
201,1.0,0.8514828681945801,-0.1648464798927307,0.0,1.533268690109253,0.2207428216934204,0.0
202,0.0,-0.8356888890266418,0.0325669348239898,0.0,-0.7370628118515015,0.0071672573685646,0.0
203,0.0,3.5829198360443115,3.43178391456604,1.0,3.610753774642944,3.541826009750366,1.0
204,1.0,1.2694222927093506,1.98077404499054,1.0,1.6338130235671997,2.540605068206787,1.0
205,0.0,2.532637357711792,-1.246325969696045,1.0,2.862361192703247,-0.9884210824966432,0.0
206,1.0,1.8728781938552856,-2.0534005165100098,0.0,2.207812786102295,-1.4736649990081787,0.0
207,0.0,2.3321757316589355,1.4071017503738403,1.0,2.697727680206299,1.5333658456802368,1.0
208,1.0,6.063025951385498,4.325241088867188,1.0,6.683995723724365,4.912771701812744,1.0
209,1.0,2.3023815155029297,-2.1745991706848145,0.0,2.825839042663574,-1.6894075870513916,0.0
210,1.0,0.6804503202438354,4.964887619018555,1.0,1.2398945093154907,5.529143333435059,1.0
211,0.0,-4.342370510101318,2.57169246673584,1.0,-4.2011308670043945,2.762545347213745,1.0
212,0.0,0.0630356967449188,2.887852191925049,1.0,0.1974236667156219,2.932936429977417,1.0
213,0.0,-1.0185635089874268,-4.787629127502441,0.0,-0.8104238510131836,-4.750847816467285,0.0
214,0.0,-4.476365566253662,1.0108509063720703,0.0,-4.274960994720459,1.210944414138794,1.0
215,0.0,-2.9721362590789795,-4.007809162139893,0.0,-2.748706817626953,-3.861804485321045,0.0
216,0.0,-0.2118046283721923,3.1046714782714844,1.0,-0.1721218526363372,3.305797815322876,1.0
217,1.0,3.363240957260132,4.068552017211914,1.0,3.8901546001434326,4.737637042999268,1.0
218,0.0,-4.895458698272705,2.315208196640014,1.0,-4.934591293334961,2.47292160987854,1.0
219,1.0,6.007360458374023,7.010215759277344,1.0,6.5451202392578125,7.610485553741455,1.0
220,0.0,-0.9640694260597228,-0.3160155415534973,0.0,-1.0653915405273438,-0.1486247777938842,0.0
221,0.0,2.2183024883270264,-3.6071760654449454,0.0,2.421217918395996,-3.495227813720703,0.0
222,1.0,-3.91025447845459,-0.6284916400909424,0.0,-3.310013771057129,-0.0757027268409729,0.0
223,0.0,-3.0355336666107178,-1.4882031679153442,0.0,-2.9870951175689697,-1.3490257263183594,0.0
224,0.0,-0.437658280134201,1.3238195180892944,1.0,-0.1222989931702613,1.4447203874588013,1.0
225,0.0,-4.710729122161865,-1.4125093221664429,0.0,-4.553144454956055,-1.120281219482422,0.0
226,0.0,-3.3242077827453613,0.0293029770255088,0.0,-3.282477140426636,0.1524083465337753,0.0
227,1.0,5.871220111846924,5.09282112121582,1.0,6.401723861694336,5.653087139129639,1.0
228,0.0,2.1386911869049072,-0.5987653732299805,0.0,2.2765378952026367,-0.5465270280838013,0.0
229,0.0,1.2676842212677002,-2.576202869415283,0.0,1.3030993938446045,-2.4705820083618164,0.0
230,0.0,-0.440793514251709,-2.916179656982422,0.0,-0.4994741380214691,-2.804015636444092,0.0
231,1.0,5.915229797363281,0.979599118232727,1.0,6.449694633483887,1.4740984439849854,1.0
232,0.0,-1.0096745491027832,0.5439115166664124,0.0,-0.7969781160354614,0.5614872574806213,0.0
233,1.0,6.243052959442139,1.7015225887298584,1.0,6.796065807342529,2.2213244438171387,1.0
234,0.0,2.8391335010528564,3.4073729515075684,1.0,2.9000020027160645,3.400014638900757,1.0
235,0.0,-1.3708783388137815,0.2484622597694397,0.0,-1.265480399131775,0.2881785035133362,1.0
236,1.0,7.947492122650146,3.7623677253723145,1.0,8.43768310546875,4.225208759307861,1.0
237,0.0,-1.0912107229232788,2.0152320861816406,0.0,-1.002658128738403,2.0704047679901123,1.0
238,1.0,-1.8716063499450684,2.368626117706299,1.0,-1.270990014076233,2.799710750579834,1.0
239,1.0,2.5261340141296387,-1.9257478713989256,0.0,2.940972089767456,-1.4075332880020142,0.0
240,0.0,-0.3760235011577606,-2.7414135932922363,0.0,-0.3532926738262176,-2.590977668762207,0.0
241,0.0,0.7263420224189758,1.150748610496521,1.0,0.8498740792274475,1.3023539781570437,1.0
242,1.0,2.807968616485596,1.9411981105804443,1.0,3.4764578342437744,2.315235137939453,1.0
243,1.0,5.343403339385986,8.3148193359375,1.0,5.893176555633545,8.782588005065918,1.0
244,0.0,-1.1721582412719729,2.9940667152404785,1.0,-0.998804807662964,3.172267436981201,1.0
245,0.0,0.6739392280578613,-1.287226676940918,0.0,0.7459646463394165,-1.113228678703308,0.0
246,1.0,1.5750577449798584,-2.042928457260132,0.0,1.9645112752914429,-1.387592911720276,0.0
247,0.0,-0.6598718762397766,-2.199043273925781,0.0,-0.5773956179618835,-2.1894819736480717,0.0
248,1.0,3.380814790725708,-0.8928277492523193,0.0,3.748640537261963,-0.3609206080436706,1.0
249,0.0,-1.23931884765625,-1.6130679845809937,0.0,-0.9989150762557985,-1.5791655778884888,0.0
250,0.0,-3.185001850128174,-2.9667181968688965,0.0,-3.1461198329925537,-2.961533308029175,0.0
251,0.0,-2.48921537399292,-2.420828342437744,0.0,-2.436378002166748,-2.300341844558716,0.0
252,1.0,8.62952995300293,6.512950897216797,1.0,9.002179145812988,7.097529888153076,1.0
253,0.0,-3.1815693378448486,-2.3426737785339355,0.0,-3.1137399673461914,-2.369527578353882,0.0
254,0.0,-0.6938033103942871,1.968168020248413,1.0,-0.4603578746318817,2.1355972290039062,1.0
255,0.0,0.8101080656051636,-1.007499098777771,0.0,0.890518069267273,-0.9364298582077026,0.0
256,1.0,2.953148365020752,0.3385908305644989,1.0,3.6172704696655273,1.0374200344085691,1.0
257,0.0,0.7193731665611267,-0.810600757598877,0.0,0.953718602657318,-0.6973585486412048,0.0
258,0.0,-0.8893712759017944,-0.9485663175582886,0.0,-0.756191074848175,-0.9154881238937378,0.0
259,1.0,-3.2261667251586914,1.1709370613098145,0.0,-2.6791634559631348,1.7395612001419067,1.0
260,0.0,-4.177401542663574,-3.274118661880493,0.0,-4.018103122711182,-3.108871936798096,0.0
261,1.0,5.206706523895264,6.5106940269470215,1.0,5.675328254699707,7.085958480834961,1.0
262,0.0,3.5174765586853027,-1.318524956703186,0.0,3.434242248535156,-1.2148191928863523,0.0
263,1.0,-2.4417736530303955,-1.057161569595337,0.0,-1.8603966236114504,-0.658937931060791,0.0
264,0.0,-3.002325296401977,0.0176911056041717,0.0,-2.814566373825073,0.2451072037220001,0.0
265,1.0,-1.016538143157959,1.4944154024124146,1.0,-0.4777314066886902,1.9053781032562256,1.0
266,0.0,-0.6000831127166748,-0.7889924645423889,0.0,-0.3273259699344635,-0.6530492305755615,0.0
267,0.0,-2.7730016708374023,-1.6421188116073608,0.0,-2.8158626556396484,-1.6455527544021606,0.0
268,1.0,1.951411247253418,3.581572294235229,1.0,2.4216151237487797,4.088892459869385,1.0
269,1.0,-0.1285715699195861,0.237359881401062,1.0,0.4371559619903564,0.8008292317390442,0.0
270,0.0,0.766196072101593,-1.1481300592422483,0.0,1.0108635425567627,-1.1661001443862915,0.0
271,1.0,5.688910484313965,5.950273036956787,1.0,6.227092742919922,6.614551544189453,1.0
272,1.0,-1.6675055027008057,2.1278676986694336,1.0,-1.1365232467651367,2.686823606491089,1.0
273,1.0,4.437470436096191,4.701897144317627,1.0,4.897860050201416,5.205862045288086,1.0
274,1.0,2.8320937156677246,-0.4540399312973022,1.0,3.369193315505981,0.1757776141166687,1.0
275,1.0,1.6338130235671997,2.540605068206787,1.0,2.3243331909179688,2.993837833404541,1.0
276,1.0,7.236416816711426,7.860857486724853,1.0,7.803658485412598,8.457670211791992,1.0
277,1.0,3.1847479343414307,5.773393630981445,1.0,3.6165926456451416,6.163463592529297,1.0
278,0.0,-0.1749921143054962,-0.1316354572772979,0.0,-0.1807672679424286,-0.0685814097523689,1.0
279,0.0,-3.387772560119629,0.1737045049667358,0.0,-3.2371039390563965,0.2617264986038208,0.0
280,0.0,-2.150243759155273,-2.3905158042907715,0.0,-2.1667797565460205,-2.1589746475219727,0.0
